full date,Item name,all
2022.06.03 07:55,cacao,I said Naver rather than Gerba KAKAO~OOOAm?KAKAO keep going ㆍLook haha
2022.06.03 08:33,cacao,"This year, it's hard to get to 100,000 even if you do it hahaha It's enough if you eat short-term profits ㅋㅋ"
2022.06.03 08:39,cacao,"7 Show me once, let's enter"
2022.06.03 08:48,cacao,"If Christmas falls on a Saturday or Sunday, please designate Monday as a substitute holiday. If Christmas falls on a Saturday or Sunday, please designate Monday as a substitute holiday."
2022.06.03 08:50,cacao,Acquisition completed today until the 9th floor
2022.06.03 08:56,cacao,I'm crazy because I'm short covering.
2022.06.03 09:01,cacao,KAKAO is over
2022.06.03 09:01,cacao,My hyung tells me I see 7~8%
2022.06.03 09:04,cacao,"You guys are going to be robbed anyway, have you ever been bored? the fire started"
2022.06.03 09:06,cacao,Is the KAKAO Dark Ages over? What's going on? Are you heading back to the peak?
2022.06.03 09:07,cacao,KAKAO Orrin by selling all 95 thousand Gaja miscellaneous stocks
2022.06.03 09:08,cacao,"Without Big News, it can't go up because of the short sale~ Just bury it. It'll be dozens of times in 5 years~ Is Yoon Seok-ryeol going to take care of the short sale? It's a goldfia back pocket. Pensions of dark-haired foreigners = short selling."
2022.06.03 09:09,cacao,Please help me. I'm on the 89th floor. Give me a chance to escape.
2022.06.03 09:12,cacao,I'm going to fall for something like this again ㅋㅋ Awake
2022.06.03 09:15,cacao,Prelude to Reversal
2022.06.03 09:15,cacao,"The fourth question... The average price of 90,000 won 1000 shares is dry... Please..."
2022.06.03 09:16,cacao,"If it fell, I pursued it, and if the profit fell, I continued to pursue it, and now it is a profit haha I have good strength today. Let's go to the 10th floor this month!!"
2022.06.03 09:17,cacao,The peak is garbage KAKAO
2022.06.03 09:17,cacao,Automotive semiconductor Uniquest Operating profit increased by 88% compared to last year Vehicle Semiconductor Uniquest Operating profit increased by 88% compared to last year
2022.06.03 09:18,cacao,Let's buy quickly Let's go up in the future Let's buy more quickly quickly Let's get water quickly
2022.06.03 09:18,cacao,Kakao Talk?
2022.06.03 09:18,cacao,"KAKAO Go Go Today, let's go to the upper limit. It's a good day~ Let's buy more and get on the water. Fighting!"
2022.06.03 09:22,cacao,"Let's make a pillar of fire...If we can't make a pillar of fire above the 20th as the main peak today, our efforts to rise in the past few days will be in vain... Foreigners and institutions, please come in..."
2022.06.03 09:24,cacao,"It was sold at Naver High Point and passed over to KAKAO 2 days ago, is it a godsend?"
2022.06.03 09:24,cacao,It's always the same pattern I'm uploading it today to take a plunge
2022.06.03 09:25,cacao,Please save me~ I only want to do the 14th floor main exhibition~
2022.06.03 09:27,cacao,It sold well at Naver High Store. Ooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo!
2022.06.03 09:29,cacao,Let's go up fast let's go up
2022.06.03 09:29,cacao,Oh ~~ 3 Pro oh ~~~ KAKAO You are full of energy today
2022.06.03 09:29,cacao,Oh~~~~♡Yes~~~~♡♡♡Hehehehe
2022.06.03 09:29,cacao,"20 You've definitely drilled the first line. It goes up to at least 93,000 won. hold on"
2022.06.03 09:29,cacao,I knew KAKAO was over
2022.06.03 09:31,cacao,"Hahahaha I pretended I was going to send it three days ago, but it was actually KAKAO lol"
2022.06.03 09:31,cacao,Foreign institutions should buy doubles and come to the upper limit as soon as possible.
2022.06.03 09:31,cacao,ㅠ Now I'm here!! Let's go~~~ KAKAO~~
2022.06.03 09:34,cacao,"I'm going to eat a good deal of credit. Credit only. I'm afraid when the irrational Morgan comes in. If it goes up a bit more, the principal will be restored. I'm afraid, so I'll have to pack some bullets."
2022.06.03 09:34,cacao,We will take a little more holding up to 9.2 million won. Not even a week to sell!
2022.06.03 09:40,cacao,"It's on the 11th floor, when will you come?"
2022.06.03 09:42,cacao,reunion?
2022.06.03 09:42,cacao,"Let's go, let's go~~~~~~ Let's go~"
2022.06.03 09:42,cacao,There is no sense of inspiration. Crazy KAKAO
2022.06.03 09:42,cacao,"Now is the best price, let's sell anyway"
2022.06.03 09:44,cacao,I bought treasury stock.
2022.06.03 09:45,cacao,These JP's are so cute today lol
2022.06.03 09:46,cacao,"Ride fast, get wet quickly"
2022.06.03 09:47,cacao,"Buy JP Sell next week, so I buy next week"
2022.06.03 09:51,cacao,Should I sell it or not? I'm making a million won profit... I'm worried.
2022.06.03 09:52,cacao,Let's go to the prize hahaha
2022.06.03 09:52,cacao,"The reason for today's rise is because of the nationals. As of 9:44 am on the 3rd, KAKAO is trading at 87,400 won, up 3,600 won (4.3%) from the previous day. KAKAO once set a 52-week record low and lowered it to 80,000 won. It is foreigners who raise KAKAO's stock price. Foreigners have been net buying 660,000 shares in four days from the 30th to this day. KAKAO traded up to 173,000 won on June 24 last year, but fell to 80,000 won on the 19th of last month, halving the stock price. The fact that technology stocks rebounded sharply on the US stock market the day before also helped KAKAO's stock price rise. Money has flowed into US tech stocks, which have been selling on the possibility of an adjustment to the pace of tightening by the US Federal Reserve."
2022.06.03 09:52,cacao,"Feeling good today, looking forward to it"
2022.06.03 09:53,cacao,"Do you make a ham-bokki holiday? It's a good day, and the holidays are long. I make ham-bokki! 1 Kazua Ka?"
2022.06.03 09:53,cacao,"Are there many people with the top 120,000 ratings?~~~"
2022.06.03 09:54,cacao,Sold for 107500 at 99000 pyeong... and re-entered at 99100... Person Sakyanida I
2022.06.03 09:55,cacao,do you want to prove it? The material seems to be coming soon~~^^
2022.06.03 09:55,cacao,I wish it was only 5 days like this
2022.06.03 09:58,cacao,It seems to be falling more and more~ Tira hahahahahahahaha
2022.06.03 09:59,cacao,"Look, it's getting pushed back, creepily, retreating, rescue it even now, hey, don't regret selling it earlier"
2022.06.03 10:00,cacao,"Rather than KAKAO, Naver did not divide the physical property."
2022.06.03 10:00,cacao,"Uh huh, it’s Tira hahahahahahahahahahahahahahahaha"
2022.06.03 10:00,cacao,I have no power. Change of government.
2022.06.03 10:01,cacao,"So, is it going to come down from now on?"
2022.06.03 10:01,cacao,Let's go up again with strength Let's go up
2022.06.03 10:03,cacao,"Ahhh~~ At this point, I want to be insulted!!! Did you come up with a clear mind!!!"
2022.06.03 10:04,cacao,"See it as a long-term investment, you guys."
2022.06.03 10:06,cacao,Go up 5% - 10%. I was hit for a year. Now it's time to hit the short selling.
2022.06.03 10:07,cacao,"If you raise it to 161,000, will it be uploaded within this year? What do you guys think?"
2022.06.03 10:07,cacao,Selling while buying a foreign institution hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha”
2022.06.03 10:08,cacao,"Stocks are simple, buy those who will have more than 150,000 won and sell those who are likely to fall below 80,000 won."
2022.06.03 10:09,cacao,"Before KAKAO's announcement of good news... Full of anticipation, it rises smoothly to 15"
2022.06.03 10:10,cacao,"It's best to run away for now - The current atmosphere The current mood theory The more the cigar gets, the more the upper tail is pushed away Run away -Current time -"
2022.06.03 10:10,cacao,"If the ants don't climb, I'm going to throw in a little loss of hands hahahaha"
2022.06.03 10:12,cacao,"The short sale is open today, o"
2022.06.03 10:13,cacao,"It is true for the market, but in short-term investment, it is better to sell when it rises a lot like today, and buy again when it falls for two or three days."
2022.06.03 10:15,cacao,"Oh ! That's all, I'll have a reunion~~^^"
2022.06.03 10:16,cacao,"If you buy at the closing price, eat more on Mondays"
2022.06.03 10:18,cacao,"Oh, I threw it all at 85400 at the beginning, but I threw it because I liked it because I made a lot of money, but it goes up even more ㅠㅠ It hurts my stomach..."
2022.06.03 10:18,cacao,I went crazy wow
2022.06.03 10:18,cacao,"4% rise - 3% rise - 2% rise Expected to enter the 2% range All increase is expected to be pushed up to 1% increase during return All 4% rise until today's closing price Expected to return = Current time = Upper tail is on, making the worst candle on the list Medium risk risk management"
2022.06.03 10:22,cacao,"JP trash pretending to buy s.ㄲ. but stopped when the price went up...I don't buy it, so if it falls and falls, this garbage will start buying again... If you go, don't give it to this garbage..."
2022.06.03 10:25,cacao,"Once sold, wait and see - Current time - Even now, after selling, it seems to be pushed back to flat = Current time = Once sold, re-entry or seize an opportunity It seems to return all of today's rise"
2022.06.03 10:26,cacao,What are the executives of the Gaekao company doing?
2022.06.03 10:33,cacao,Kazua~ I can feel the kids who couldn't buy yesterday
2022.06.03 10:43,cacao,"If you look at this as a rebound after bottoming out, there are wings to ""falling down.;.; But falling again.... First of all, the first 4 characters look at the mid/short-term bottom..."
2022.06.03 10:44,cacao,"I bought 82,900 won 300 million won"
2022.06.03 10:48,cacao,"When it falls, it goes down by 10%, but when it goes up, it doesn't even go up 5%. I really want to get out of it. It's been really hard for a year. Please, I want to blame someone, but it's all my fault. Please upload 10 percent"
2022.06.03 10:54,cacao,stronger than the index
2022.06.03 10:55,cacao,"Since we're starting from now on, I think positively. Better than Samsung Electronics. If we don't reduce the ratio 500 to 1. It's 60,000 for a lifetime. The number of stocks is 10 times the population of the Republic of Korea, so it will go bankrupt."
2022.06.03 10:58,cacao,"Let's make a pole bee bee at the closing price Let's start at the high price, come on."
